Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Gojet Airlines LLC,Trans States Holdings,20200424,grant,"$35,456,672 ",$0 ,Treasury Department,Payroll Support Program,,https://home.treasury.gov/policy-issues/cares/preserving-jobs-for-american-industry/payroll-support-program-payments,, ,,,,,,,0,,privately held,,Missouri,USA,airlines,passenger air carriers,0,0,$0 ,,$0 ,$0 ,"$4,488,718 ","$120,000 ",,$0 ,$0 ,$0 ,no,no,no,yes,no,no,,,,trans-states-holdings,trans-states-holdings
Hawaiian Airlines,Hawaiian Holdings,20200414,loan,$0 ,"$57,000,000 ",Treasury Department,Payroll Support Program,"Hawaiian Holdings announced it would receive a total of $290 million in federal assistance under the Payroll Support Program, of which $57 million would be a loan, implying that the remaining $233 million (listed separately) would be a grant. The company issued warrants to Treasury allowing it to purchase a 1 percent interest in the company.",https://www.sec.gov/ix?doc=/Archives/edgar/data/1172222/000117222220000034/hhi-form8xkcaresactupd.htm,, ,,,,,,,0,,publicly traded,HA,Hawaii,USA,airlines,airlines,"7,437",0,$0 ,,$0 ,$0 ,"$1,347,839 ","$285,000 ",45.9 to 1,"$3,196,153 ","$69,565 ",$0 ,no,no,no,yes,no,no,,,,hawaiian-holdings,
Hawaiian Airlines Inc.,Hawaiian Holdings,20200422,grant,"$233,000,000 ",$0 ,Treasury Department,Payroll Support Program,"Hawaiian Holdings announced it would receive a total of $290 million in federal assistance under the Payroll Support Program, of which $57 million (listed separately) would be a loan, implying that the remaining $233 million would be a grant. The company issued warrants to Treasury allowing it to purchase a 1 percent interest in the company.",https://www.sec.gov/ix?doc=/Archives/edgar/data/1172222/000117222220000034/hhi-form8xkcaresactupd.htm,, ,,,,,,,0,,publicly traded,HA,Hawaii,USA,airlines,airlines,"7,437",0,$0 ,,$0 ,$0 ,"$1,347,839 ","$285,000 ",45.9 to 1,"$3,196,153 ","$69,565 ",$0 ,no,no,no,yes,no,no,,,,hawaiian-holdings,
TERMINIX SERVICE COMPANY INCORPORATED,ServiceMaster Global Holdings,20200415,loan,$0 ,"$1,500,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Louisiana,Metairie,2329 EDENBORN AVE,70001,LA - 01,561710,Hancock Whitney Bank,113,The dollar amount of this loan was reported to be in a range of $1 million to $2 million. We are using the midpoint of that range: $1.5 million.,publicly traded,SERV,Tennessee,USA,miscellaneous services,residential and commercial services,"12,000",0,"$374,626 ",,$0 ,$0 ,"$9,695,571 ","$18,941 ",109 to 1,"$5,267,718 ","$48,126 ",$0 ,no,no,no,yes,no,yes,,,,servicemaster-global-holdings,servicemaster-global-holdings
"TERMINIX SERVICES, INC.",ServiceMaster Global Holdings,20200404,loan,$0 ,"$675,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Illinois,Danville,2100 Kickapoo Dr.,61832,IL - 15,561710,First State Bank,54,"The dollar amount of this loan was reported to be in a range of $350,000 to $1 million. We are using the midpoint of that range: $675,000.",publicly traded,SERV,Tennessee,USA,miscellaneous services,residential and commercial services,"12,000",0,"$374,626 ",,$0 ,$0 ,"$9,695,571 ","$18,941 ",109 to 1,"$5,267,718 ","$48,126 ",$0 ,no,no,no,yes,no,yes,,,,servicemaster-global-holdings,servicemaster-global-holdings
Rotorcraft Leasing Company LLC,H.I.G. Capital,20200508,grant,"$6,291,119 ",$0 ,Treasury Department,Payroll Support Program,,https://home.treasury.gov/policy-issues/cares/preserving-jobs-for-american-industry/payroll-support-program-payments,,Louisiana,Broussard,,,,,,0,,privately held,,Florida,USA,private equity (including portfolio companies),private equity (including portfolio companies),0,0,$0 ,,$0 ,$0 ,"$1,306,247 ","$9,787,600 ",,$0 ,$0 ,$0 ,no,no,no,yes,yes,no,,,,hig-capital,hig-capital
Skywest Airlines,SkyWest,20200423,loan,$0 ,"$101,400,000 ",Treasury Department,Payroll Support Program,"SkyWest announced it would receive $438 million under the Payroll Support Program, including a $101.4 million loan and a $336.6 million grant  (listed separately). As part of the deal, the company agreed to issue warrants to the Treasury Department to purchase 357,217 shares in the company.",https://www.sec.gov/ix?doc=/Archives/edgar/data/793733/000110465920050560/tm2016709-1_8k.htm,, ,,,,,,,0,,publicly traded,SKYW,Utah,USA,airlines,airlines,"13,700",0,$0 ,,"$556,499,686 ",$0 ,"$3,038,750 ","$265,000 ",93 to 1,"$3,611,011 ","$39,000 ",$0 ,no,yes,no,yes,no,no,,,,skywest,skywest
Skywest Airlines Inc.,SkyWest,20200423,grant,"$336,600,000 ",$0 ,Treasury Department,Payroll Support Program,"SkyWest announced it would receive $438 million under the Payroll Support Program, including a $336.6 million grant and a $101.4 million loan  (listed separately). As part of the deal, the company agreed to issue warrants to the Treasury Department to purchase 357,217 shares in the company.",https://www.sec.gov/ix?doc=/Archives/edgar/data/793733/000110465920050560/tm2016709-1_8k.htm,, ,,,,,,,0,,publicly traded,SKYW,Utah,USA,airlines,airlines,"13,700",0,$0 ,,"$556,499,686 ",$0 ,"$3,038,750 ","$265,000 ",93 to 1,"$3,611,011 ","$39,000 ",$0 ,no,yes,no,yes,no,no,,,,skywest,skywest
Southwest Airlines,Southwest Airlines,20200414,loan,$0 ,"$1,000,000,000 ",Treasury Department,Payroll Support Program,"Southwest Airlines announced it would receive more than $3.2 billion in financial assistance, including a low-interest loan of nearly $1 billion and a grant of $2.3 billion  (listed separately). The company expected to provide Treasury warrants for 2.6 million shares.",https://www.swamedia.com/releases/release-1cddf1aa880580a9784fc127733b92cf-southwest-airlines-reaches-agreement-in-principle-on-the-payroll-support-program-under-the-cares-act,, ,,,,,,,0,,publicly traded,LUV,Texas,USA,airlines,airlines,"60,800",0,"$21,540,000 ",10.90%,"$440,000 ",$0 ,"$24,112,545 ","$3,000,000 ",86.6 to 1,"$8,771,124 ","$101,302 ",$0 ,yes,no,no,yes,yes,no,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2434,southwest-airlines,southwest-airlines
Southwest Airlines Co.,Southwest Airlines,20200421,grant,"$2,300,000,000 ",$0 ,Treasury Department,Payroll Support Program,"Southwest Airlines announced it would receive more than $3.2 billion in financial assistance, including a grant of $2.3 billion  and a low-interest loan of nearly $1 billion and  (listed separately). The company expected to provide Treasury warrants for 2.6 million shares.",https://www.swamedia.com/releases/release-1cddf1aa880580a9784fc127733b92cf-southwest-airlines-reaches-agreement-in-principle-on-the-payroll-support-program-under-the-cares-act,, ,,,,,,,0,,publicly traded,LUV,Texas,USA,airlines,airlines,"60,800",0,"$21,540,000 ",10.90%,"$440,000 ",$0 ,"$24,112,545 ","$3,000,000 ",86.6 to 1,"$8,771,124 ","$101,302 ",$0 ,yes,no,no,yes,yes,no,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2434,southwest-airlines,southwest-airlines
Sun Country Inc.,Apollo Global Management,20200420,grant,"$60,558,866 ",$0 ,Treasury Department,Payroll Support Program,,https://home.treasury.gov/policy-issues/cares/preserving-jobs-for-american-industry/payroll-support-program-payments,, ,,,,,,,0,,publicly traded,APO,New York,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,421",0,"$26,075,976 ",,"$50,322,221 ",$0 ,"$1,153,010 ","$113,736,419 ",1.2 to 1,"$260,175 ","$216,695 ",$0 ,yes,no,no,yes,yes,no,,,,apollo-global-management,apollo-global-management
United Airlines,United Airlines Holdings,20200415,loan,$0 ,"$1,500,000,000 ",Treasury Department,Payroll Support Program,"United announced it would receive a total of $5 billion in assistance, including $1.5 billion in loans and $3.5 billion in grants  (listed separately). United agreed to issue warrants to Treasury allowing it to purchase up to 4.6 million shares.",https://hub.united.com/united-payroll-support-program-cares-act-2645727457.html,, ,,,,,,,0,,publicly traded,UAL,Illinois,USA,airlines,airlines,"96,000",0,"$50,719,911 ",0.40%,"$69,093,395 ",$0 ,"$11,151,812 ","$9,443,400 ",169 to 1,"$12,643,005 ","$74,750 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,united-airlines-holdings,united-continental
United Airlines Inc.,United Airlines Holdings,20200421,grant,"$3,500,000,000 ",$0 ,Treasury Department,Payroll Support Program,"United announced it would receive a total of $5 billion in assistance, including $3.5 billion in grants and $1.5 billion in loans  (listed separately). United agreed to issue warrants to Treasury allowing it to purchase up to 4.6 million shares.",https://hub.united.com/united-payroll-support-program-cares-act-2645727457.html,, ,,,,,,,0,,publicly traded,UAL,Illinois,USA,airlines,airlines,"96,000",0,"$50,719,911 ",0.40%,"$69,093,395 ",$0 ,"$11,151,812 ","$9,443,400 ",169 to 1,"$12,643,005 ","$74,750 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,united-airlines-holdings,united-continental
THE WESTERN SUGAR COOPERATIVE,Western Sugar Cooperative,20200427,loan,$0 ,"$7,500,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Colorado,Denver,7555 E. HAMPDEN AVE Suite 520,80231,CO - 01,311313,CoBank ACB,500,The dollar amount of this loan was reported to be in a range of $5 million to $10 million. We are using the midpoint of that range: $7.5 million.,cooperative,,Colorado,USA,agribusiness,agribusiness,0,0,"$550,000 ",,$0 ,$0 ,"$1,193,432 ",$0 ,,$0 ,$0 ,$0 ,no,no,no,yes,no,no,,,,western-sugar-cooperative,
"THOMAS INDUSTRIAL COATINGS, INC.",Thomas Industrial Coatings,20200407,loan,$0 ,"$3,500,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Missouri,Pevely,2070 HIGHWAY Z,63070,MO - 03,238320,CIBC Bank USA,109,The dollar amount of this loan was reported to be in a range of $2 million to $5 million. We are using the midpoint of that range: $3.5 million.,privately held,,Missouri,USA,paints and coatings,paints & coatings,0,0,$0 ,,$0 ,$0 ,"$1,206,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,no,yes,no,no,,,,thomas-industrial-coatings,
"Amedisys Arkansas, LLC",Amedisys,20200728,grant,"$811,990 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Arkansas,De Queen,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Florida, LLC",Amedisys,20200728,grant,"$1,283,840 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Florida,Tallahassee,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Georgia, L.L.C.",Amedisys,20200728,grant,"$7,471,865 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Georgia,Vidalia,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Home Health Of Alabama, LLC",Amedisys,20200728,grant,"$3,959,026 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Alabama,Florence,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
Amedisys Home Health Of South Carolina LLC.,Amedisys,20200728,grant,"$1,211,265 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,South Carolina,Conway,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Home Health Of Virginia, LLC",Amedisys,20200728,grant,"$1,700,719 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Virginia,Abingdon,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
Amedisys Hospice LLC,Amedisys,20200728,grant,"$8,189,652 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Arizona,Tucson,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Illinois, L.L.C.",Amedisys,20200728,grant,"$515,453 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Illinois,Oak Brook,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Louisiana, L.L.C.",Amedisys,20200728,grant,"$910,306 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Louisiana,Houma,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Maryland, L.L.C.",Amedisys,20200728,grant,"$3,815,267 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Maryland,Elkton,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Mississippi, L.L.C.",Amedisys,20200728,grant,"$1,158,822 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Mississippi,Meridian,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Missouri, L.L.C.",Amedisys,20200728,grant,"$1,081,412 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Missouri,Lees Summit,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys New Hampshire, L.L.C.",Amedisys,20200728,grant,"$743,003 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,New Hampshire,Portsmouth,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys New Jersey, LLC",Amedisys,20200728,grant,"$2,457,446 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,New Jersey,Secaucus,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys North Carolina, L.L.C.",Amedisys,20200728,grant,"$594,356 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,North Carolina,Fayetteville,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Northwest, L.L.C.",Amedisys,20200728,grant,"$629,345 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Georgia,Jasper,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Oklahoma, L.L.C.",Amedisys,20200728,grant,"$658,694 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oklahoma,Oklahoma City,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Oregon, L.L.C.",Amedisys,20200728,grant,"$1,014,964 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,Roseburg,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Sc, LLC",Amedisys,20200728,grant,"$2,913,374 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,South Carolina,Ladys Island,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Sp-In, L.L.C.",Amedisys,20200728,grant,"$871,191 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Indiana,Fort Wayne,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys Tennessee, LLC.",Amedisys,20200728,grant,"$2,930,991 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Tennessee,Murfreesboro,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
"Amedisys West Virginia, L.L.C.",Amedisys,20200728,grant,"$1,471,038 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,West Virginia,Vienna,,,,,,0,,publicly traded,AMED,Louisiana,USA,healthcare services,home healthcare services,"21,300",0,"$8,832,634 ",,$0 ,"$150,000,000 ","$4,677,642 ",$0 ,246.6 to 1,"$12,835,547 ","$52,049 ",$0 ,yes,no,yes,yes,no,yes,,,,amedisys,amedisys
Anmed Health,AnMed Health,20200728,grant,"$11,911,474 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,South Carolina,Columbia,,,,,,0,,privately held,,South Carolina,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$7,000,000 ","$1,295,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,yes,no,no,,,,anmed-health,
UNITED COAL COMPANY LLC,Metinvest,20200413,loan,$0 ,"$1,500,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Tennessee,Johnson City,2112 North Roan Street ste 500,37601,TN - 01,212111,First Horizon Bank,49,The dollar amount of this loan was reported to be in a range of $1 million to $2 million. We are using the midpoint of that range: $1.5 million.,privately held,,,Ukraine,mining and minerals,mining & steel,0,0,$0 ,,$0 ,$0 ,"$3,719,872 ",$0 ,,$0 ,$0 ,$0 ,no,no,no,yes,no,no,,,,metinvest,
UNITED ETHANOL LLC,United Ethanol,20200409,loan,$0 ,"$675,000 ",Small Business Administration,Paycheck Protection Program,,https://home.treasury.gov/policy-issues/cares-act/assistance-for-small-businesses/sba-paycheck-protection-program-loan-data,,Wisconsin,Milton,1250 CHICAGO ST,53563,WI - 01,325193,BMO Harris Bank National Association,32,"The dollar amount of this loan was reported to be in a range of $350,000 to $1 million. We are using the midpoint of that range: $675,000.",privately held,,Wisconsin,USA,miscellaneous energy products and systems,ethanol,0,0,$0 ,,$0 ,$0 ,"$1,531,650 ",$0 ,,$0 ,$0 ,$0 ,no,no,no,yes,no,no,,,,united-ethanol,
Bio Medical Applications Of Illinois Inc,Fresenius,20200728,grant,"$621,039 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Illinois,Alton,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Bio-Medical Applications Of Alabama, Inc.",Fresenius,20200728,grant,"$4,766,428 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Alabama,Decatur,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Bio-Medical Applications Of Arizona, LLC",Fresenius,20200728,grant,"$2,991,597 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Arizona,Scottsdale,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
