Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Steward Texas Hospital Holdings,Steward Health Care,20200508,loan,$0 ,"$2,588,761 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Texas,,,,,,,0,,privately held,,Texas,USA,healthcare services,for-profit hospitals,0,0,"$16,740 ",,$0 ,"$1,500,000 ","$330,257 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,steward-health-care,
Steward Trumbull Memorial Hospi,Steward Health Care,20200508,loan,$0 ,"$8,470,477 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Ohio,,,,,,,0,,privately held,,Texas,USA,healthcare services,for-profit hospitals,0,0,"$16,740 ",,$0 ,"$1,500,000 ","$330,257 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,steward-health-care,
"Sumner Regional Medical Center,",LifePoint Health,20200508,loan,$0 ,"$1,413,028 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Tennessee,,,,,,,0,,privately held,,Tennessee,USA,healthcare services,for-profit hospitals,0,0,$0 ,,$0 ,"$7,238,358 ","$73,250 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,lifepoint-health,
"Sumner Regional Medical Center,",LifePoint Health,20200508,loan,$0 ,"$13,709,889 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Tennessee,,,,,,,0,,privately held,,Tennessee,USA,healthcare services,for-profit hospitals,0,0,$0 ,,$0 ,"$7,238,358 ","$73,250 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,lifepoint-health,
Surgery Partners Inc.,Surgery Partners Inc.,20200511,loan,$0 ,"$120,000,000 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.sec.gov/Archives/edgar/data/1638833/000163883320000043/a1q2010-q.htm,, ,,,,,6047,,0,,publicly traded,SGRY,Tennessee,USA,healthcare services,medical services,"9,600",0,$0 ,,"$72,000 ","$42,739,864 ","$8,330 ",$0 ,68 to 1,"$3,631,240 ","$53,563 ",$0 ,no,no,yes,no,no,no,,,,surgery-partners-inc,surgery-partners-inc
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$781,204 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$1,098,382 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$1,234,714 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$1,459,330 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$3,767,687 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$4,200,740 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$8,180,659 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$11,168,589 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$11,525,752 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$13,188,646 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$14,375,199 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$22,318,693 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$24,656,955 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$27,426,621 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$36,129,536 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$37,092,667 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$50,300,875 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$65,377,131 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Hospitals,Sutter Health,20200508,loan,$0 ,"$99,034,601 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$594,539 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$2,792,246 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$3,795,750 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$5,515,619 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$5,701,972 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$15,801,452 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Bay Medical Found,Sutter Health,20200508,loan,$0 ,"$30,927,735 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Coast Hospital,Sutter Health,20200508,loan,$0 ,"$635,954 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Columbia University In The City Of New York,Columbia University,20200409,grant,"$6,415,099 ",$0 ,Education Department,"Higher Education Emergency Relief Fund ($500,000 and up)",Amount is the maximum portion of the school's allocation that can be used for institutional costs.,https://www2.ed.gov/about/offices/list/ope/allocationstableinstitutionalportion.pdf,,New York,New York,,,,,,0,,non-profit,,New York,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$19,515,073 ","$8,925 ","$1,500,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,columbia-university,
Sutter Coast Hospital,Sutter Health,20200508,loan,$0 ,"$2,144,736 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Coast Hospital,Sutter Health,20200508,loan,$0 ,"$13,689,242 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Fairfield Surgery Cen,Sutter Health,20200508,loan,$0 ,"$658,623 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$1,213,807 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$1,680,654 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$3,202,745 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$8,622,027 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$10,359,061 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$11,462,290 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$13,603,605 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$15,181,293 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$24,020,220 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$24,354,727 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$62,888,162 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$71,151,126 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Hospitals,Sutter Health,20200508,loan,$0 ,"$109,788,951 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
Sutter Valley Medical Founda,Sutter Health,20200508,loan,$0 ,"$2,662,477 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,California,,,,,,,0,,non-profit,,California,USA,healthcare services,healthcare services,0,0,"$1,554,242 ",,$0 ,"$80,051,025 ","$166,125 ","$575,000,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,sutter-health,
