GEOID,FullName,state,county,FIPS
30079,"Prairie County, Montana",Montana,Prairie,30079
30081,"Ravalli County, Montana",Montana,Ravalli,30081
30083,"Richland County, Montana",Montana,Richland,30083
30085,"Roosevelt County, Montana",Montana,Roosevelt,30085
30087,"Rosebud County, Montana",Montana,Rosebud,30087
30089,"Sanders County, Montana",Montana,Sanders,30089
30091,"Sheridan County, Montana",Montana,Sheridan,30091
30093,"Silver Bow County, Montana",Montana,Silver Bow,30093
30095,"Stillwater County, Montana",Montana,Stillwater,30095
30097,"Sweet Grass County, Montana",Montana,Sweet Grass,30097
30099,"Teton County, Montana",Montana,Teton,30099
30101,"Toole County, Montana",Montana,Toole,30101
30103,"Treasure County, Montana",Montana,Treasure,30103
30105,"Valley County, Montana",Montana,Valley,30105
30107,"Wheatland County, Montana",Montana,Wheatland,30107
30109,"Wibaux County, Montana",Montana,Wibaux,30109
30111,"Yellowstone County, Montana",Montana,Yellowstone,30111
31001,"Adams County, Nebraska",Nebraska,Adams,31001
31003,"Antelope County, Nebraska",Nebraska,Antelope,31003
31005,"Arthur County, Nebraska",Nebraska,Arthur,31005
31007,"Banner County, Nebraska",Nebraska,Banner,31007
31009,"Blaine County, Nebraska",Nebraska,Blaine,31009
31011,"Boone County, Nebraska",Nebraska,Boone,31011
31013,"Box Butte County, Nebraska",Nebraska,Box Butte,31013
31015,"Boyd County, Nebraska",Nebraska,Boyd,31015
31017,"Brown County, Nebraska",Nebraska,Brown,31017
31019,"Buffalo County, Nebraska",Nebraska,Buffalo,31019
31021,"Burt County, Nebraska",Nebraska,Burt,31021
31023,"Butler County, Nebraska",Nebraska,Butler,31023
31025,"Cass County, Nebraska",Nebraska,Cass,31025
31027,"Cedar County, Nebraska",Nebraska,Cedar,31027
31029,"Chase County, Nebraska",Nebraska,Chase,31029
31031,"Cherry County, Nebraska",Nebraska,Cherry,31031
31033,"Cheyenne County, Nebraska",Nebraska,Cheyenne,31033
31035,"Clay County, Nebraska",Nebraska,Clay,31035
31037,"Colfax County, Nebraska",Nebraska,Colfax,31037
31039,"Cuming County, Nebraska",Nebraska,Cuming,31039
31041,"Custer County, Nebraska",Nebraska,Custer,31041
31043,"Dakota County, Nebraska",Nebraska,Dakota,31043
31045,"Dawes County, Nebraska",Nebraska,Dawes,31045
31047,"Dawson County, Nebraska",Nebraska,Dawson,31047
31049,"Deuel County, Nebraska",Nebraska,Deuel,31049
31051,"Dixon County, Nebraska",Nebraska,Dixon,31051
31053,"Dodge County, Nebraska",Nebraska,Dodge,31053
31055,"Douglas County, Nebraska",Nebraska,Douglas,31055
31057,"Dundy County, Nebraska",Nebraska,Dundy,31057
31059,"Fillmore County, Nebraska",Nebraska,Fillmore,31059
31061,"Franklin County, Nebraska",Nebraska,Franklin,31061
31063,"Frontier County, Nebraska",Nebraska,Frontier,31063
31065,"Furnas County, Nebraska",Nebraska,Furnas,31065
31067,"Gage County, Nebraska",Nebraska,Gage,31067
31069,"Garden County, Nebraska",Nebraska,Garden,31069
31071,"Garfield County, Nebraska",Nebraska,Garfield,31071
31073,"Gosper County, Nebraska",Nebraska,Gosper,31073
31075,"Grant County, Nebraska",Nebraska,Grant,31075
31077,"Greeley County, Nebraska",Nebraska,Greeley,31077
31079,"Hall County, Nebraska",Nebraska,Hall,31079
31081,"Hamilton County, Nebraska",Nebraska,Hamilton,31081
31083,"Harlan County, Nebraska",Nebraska,Harlan,31083
31085,"Hayes County, Nebraska",Nebraska,Hayes,31085
31087,"Hitchcock County, Nebraska",Nebraska,Hitchcock,31087
31089,"Holt County, Nebraska",Nebraska,Holt,31089
31091,"Hooker County, Nebraska",Nebraska,Hooker,31091
31093,"Howard County, Nebraska",Nebraska,Howard,31093
31095,"Jefferson County, Nebraska",Nebraska,Jefferson,31095
31097,"Johnson County, Nebraska",Nebraska,Johnson,31097
31099,"Kearney County, Nebraska",Nebraska,Kearney,31099
31101,"Keith County, Nebraska",Nebraska,Keith,31101
31103,"Keya Paha County, Nebraska",Nebraska,Keya Paha,31103
31105,"Kimball County, Nebraska",Nebraska,Kimball,31105
31107,"Knox County, Nebraska",Nebraska,Knox,31107
31109,"Lancaster County, Nebraska",Nebraska,Lancaster,31109
31111,"Lincoln County, Nebraska",Nebraska,Lincoln,31111
31113,"Logan County, Nebraska",Nebraska,Logan,31113
31115,"Loup County, Nebraska",Nebraska,Loup,31115
31117,"McPherson County, Nebraska",Nebraska,McPherson,31117
31119,"Madison County, Nebraska",Nebraska,Madison,31119
31121,"Merrick County, Nebraska",Nebraska,Merrick,31121
31123,"Morrill County, Nebraska",Nebraska,Morrill,31123
31125,"Nance County, Nebraska",Nebraska,Nance,31125
31127,"Nemaha County, Nebraska",Nebraska,Nemaha,31127
31129,"Nuckolls County, Nebraska",Nebraska,Nuckolls,31129
31131,"Otoe County, Nebraska",Nebraska,Otoe,31131
31133,"Pawnee County, Nebraska",Nebraska,Pawnee,31133
31135,"Perkins County, Nebraska",Nebraska,Perkins,31135
31137,"Phelps County, Nebraska",Nebraska,Phelps,31137
31139,"Pierce County, Nebraska",Nebraska,Pierce,31139
31141,"Platte County, Nebraska",Nebraska,Platte,31141
31143,"Polk County, Nebraska",Nebraska,Polk,31143
31145,"Red Willow County, Nebraska",Nebraska,Red Willow,31145
31147,"Richardson County, Nebraska",Nebraska,Richardson,31147
31149,"Rock County, Nebraska",Nebraska,Rock,31149
31151,"Saline County, Nebraska",Nebraska,Saline,31151
31153,"Sarpy County, Nebraska",Nebraska,Sarpy,31153
31155,"Saunders County, Nebraska",Nebraska,Saunders,31155
31157,"Scotts Bluff County, Nebraska",Nebraska,Scotts Bluff,31157
31159,"Seward County, Nebraska",Nebraska,Seward,31159
31161,"Sheridan County, Nebraska",Nebraska,Sheridan,31161
31163,"Sherman County, Nebraska",Nebraska,Sherman,31163
31165,"Sioux County, Nebraska",Nebraska,Sioux,31165
31167,"Stanton County, Nebraska",Nebraska,Stanton,31167
31169,"Thayer County, Nebraska",Nebraska,Thayer,31169
31171,"Thomas County, Nebraska",Nebraska,Thomas,31171
31173,"Thurston County, Nebraska",Nebraska,Thurston,31173
31175,"Valley County, Nebraska",Nebraska,Valley,31175
31177,"Washington County, Nebraska",Nebraska,Washington,31177
31179,"Wayne County, Nebraska",Nebraska,Wayne,31179
31181,"Webster County, Nebraska",Nebraska,Webster,31181
31183,"Wheeler County, Nebraska",Nebraska,Wheeler,31183
31185,"York County, Nebraska",Nebraska,York,31185
32001,"Churchill County, Nevada",Nevada,Churchill,32001
32003,"Clark County, Nevada",Nevada,Clark,32003
32005,"Douglas County, Nevada",Nevada,Douglas,32005
32007,"Elko County, Nevada",Nevada,Elko,32007
32009,"Esmeralda County, Nevada",Nevada,Esmeralda,32009
32011,"Eureka County, Nevada",Nevada,Eureka,32011
32013,"Humboldt County, Nevada",Nevada,Humboldt,32013
32015,"Lander County, Nevada",Nevada,Lander,32015
32017,"Lincoln County, Nevada",Nevada,Lincoln,32017
32019,"Lyon County, Nevada",Nevada,Lyon,32019
32021,"Mineral County, Nevada",Nevada,Mineral,32021
32023,"Nye County, Nevada",Nevada,Nye,32023
32027,"Pershing County, Nevada",Nevada,Pershing,32027
32029,"Storey County, Nevada",Nevada,Storey,32029
32031,"Washoe County, Nevada",Nevada,Washoe,32031
32033,"White Pine County, Nevada",Nevada,White Pine,32033
32510,"Carson City, Nevada",Nevada,Carson City,32510
33001,"Belknap County, New Hampshire",New Hampshire,Belknap,33001
33003,"Carroll County, New Hampshire",New Hampshire,Carroll,33003
33005,"Cheshire County, New Hampshire",New Hampshire,Cheshire,33005
33007,"Coos County, New Hampshire",New Hampshire,Coos,33007
33009,"Grafton County, New Hampshire",New Hampshire,Grafton,33009
33011,"Hillsborough County, New Hampshire",New Hampshire,Hillsborough,33011
33013,"Merrimack County, New Hampshire",New Hampshire,Merrimack,33013
33015,"Rockingham County, New Hampshire",New Hampshire,Rockingham,33015
33017,"Strafford County, New Hampshire",New Hampshire,Strafford,33017
33019,"Sullivan County, New Hampshire",New Hampshire,Sullivan,33019
34001,"Atlantic County, New Jersey",New Jersey,Atlantic,34001
34003,"Bergen County, New Jersey",New Jersey,Bergen,34003
34005,"Burlington County, New Jersey",New Jersey,Burlington,34005
34007,"Camden County, New Jersey",New Jersey,Camden,34007
34009,"Cape May County, New Jersey",New Jersey,Cape May,34009
34011,"Cumberland County, New Jersey",New Jersey,Cumberland,34011
34013,"Essex County, New Jersey",New Jersey,Essex,34013
34015,"Gloucester County, New Jersey",New Jersey,Gloucester,34015
34017,"Hudson County, New Jersey",New Jersey,Hudson,34017
34019,"Hunterdon County, New Jersey",New Jersey,Hunterdon,34019
34021,"Mercer County, New Jersey",New Jersey,Mercer,34021
34023,"Middlesex County, New Jersey",New Jersey,Middlesex,34023
34025,"Monmouth County, New Jersey",New Jersey,Monmouth,34025
34027,"Morris County, New Jersey",New Jersey,Morris,34027
34029,"Ocean County, New Jersey",New Jersey,Ocean,34029
34031,"Passaic County, New Jersey",New Jersey,Passaic,34031
34033,"Salem County, New Jersey",New Jersey,Salem,34033
34035,"Somerset County, New Jersey",New Jersey,Somerset,34035
34037,"Sussex County, New Jersey",New Jersey,Sussex,34037
34039,"Union County, New Jersey",New Jersey,Union,34039
34041,"Warren County, New Jersey",New Jersey,Warren,34041
35001,"Bernalillo County, New Mexico",New Mexico,Bernalillo,35001
35003,"Catron County, New Mexico",New Mexico,Catron,35003
35005,"Chaves County, New Mexico",New Mexico,Chaves,35005
35006,"Cibola County, New Mexico",New Mexico,Cibola,35006
35007,"Colfax County, New Mexico",New Mexico,Colfax,35007
35009,"Curry County, New Mexico",New Mexico,Curry,35009
35011,"De Baca County, New Mexico",New Mexico,De Baca,35011
35013,"Do<U+FFFD>a Ana County, New Mexico",New Mexico,Dona Ana,35013
35015,"Eddy County, New Mexico",New Mexico,Eddy,35015
35017,"Grant County, New Mexico",New Mexico,Grant,35017
35019,"Guadalupe County, New Mexico",New Mexico,Guadalupe,35019
35021,"Harding County, New Mexico",New Mexico,Harding,35021
35023,"Hidalgo County, New Mexico",New Mexico,Hidalgo,35023
35025,"Lea County, New Mexico",New Mexico,Lea,35025
35027,"Lincoln County, New Mexico",New Mexico,Lincoln,35027
35028,"Los Alamos County, New Mexico",New Mexico,Los Alamos,35028
35029,"Luna County, New Mexico",New Mexico,Luna,35029
35031,"McKinley County, New Mexico",New Mexico,McKinley,35031
35033,"Mora County, New Mexico",New Mexico,Mora,35033
35035,"Otero County, New Mexico",New Mexico,Otero,35035
35037,"Quay County, New Mexico",New Mexico,Quay,35037
35039,"Rio Arriba County, New Mexico",New Mexico,Rio Arriba,35039
35041,"Roosevelt County, New Mexico",New Mexico,Roosevelt,35041
35043,"Sandoval County, New Mexico",New Mexico,Sandoval,35043
35045,"San Juan County, New Mexico",New Mexico,San Juan,35045
35047,"San Miguel County, New Mexico",New Mexico,San Miguel,35047
35049,"Santa Fe County, New Mexico",New Mexico,Santa Fe,35049
35051,"Sierra County, New Mexico",New Mexico,Sierra,35051
35053,"Socorro County, New Mexico",New Mexico,Socorro,35053
35055,"Taos County, New Mexico",New Mexico,Taos,35055
35057,"Torrance County, New Mexico",New Mexico,Torrance,35057
35059,"Union County, New Mexico",New Mexico,Union,35059
35061,"Valencia County, New Mexico",New Mexico,Valencia,35061
36001,"Albany County, New York",New York,Albany,36001
36003,"Allegany County, New York",New York,Allegany,36003
36005,"Bronx County, New York",New York,Bronx,36005
36007,"Broome County, New York",New York,Broome,36007
36009,"Cattaraugus County, New York",New York,Cattaraugus,36009
36011,"Cayuga County, New York",New York,Cayuga,36011
36013,"Chautauqua County, New York",New York,Chautauqua,36013
36015,"Chemung County, New York",New York,Chemung,36015
36017,"Chenango County, New York",New York,Chenango,36017
36019,"Clinton County, New York",New York,Clinton,36019
36021,"Columbia County, New York",New York,Columbia,36021
36023,"Cortland County, New York",New York,Cortland,36023
36025,"Delaware County, New York",New York,Delaware,36025
36027,"Dutchess County, New York",New York,Dutchess,36027
36029,"Erie County, New York",New York,Erie,36029
36031,"Essex County, New York",New York,Essex,36031
36033,"Franklin County, New York",New York,Franklin,36033
36035,"Fulton County, New York",New York,Fulton,36035
36037,"Genesee County, New York",New York,Genesee,36037
36039,"Greene County, New York",New York,Greene,36039
36041,"Hamilton County, New York",New York,Hamilton,36041
36043,"Herkimer County, New York",New York,Herkimer,36043
36045,"Jefferson County, New York",New York,Jefferson,36045
36047,"Kings County, New York",New York,Kings,36047
36049,"Lewis County, New York",New York,Lewis,36049
36051,"Livingston County, New York",New York,Livingston,36051
36053,"Madison County, New York",New York,Madison,36053
36055,"Monroe County, New York",New York,Monroe,36055
36057,"Montgomery County, New York",New York,Montgomery,36057
36059,"Nassau County, New York",New York,Nassau,36059
36061,"New York County, New York",New York,New York,36061
36063,"Niagara County, New York",New York,Niagara,36063
36065,"Oneida County, New York",New York,Oneida,36065
36067,"Onondaga County, New York",New York,Onondaga,36067
36069,"Ontario County, New York",New York,Ontario,36069
36071,"Orange County, New York",New York,Orange,36071
36073,"Orleans County, New York",New York,Orleans,36073
36075,"Oswego County, New York",New York,Oswego,36075
36077,"Otsego County, New York",New York,Otsego,36077
36079,"Putnam County, New York",New York,Putnam,36079
36081,"Queens County, New York",New York,Queens,36081
36083,"Rensselaer County, New York",New York,Rensselaer,36083
36085,"Richmond County, New York",New York,Richmond,36085
36087,"Rockland County, New York",New York,Rockland,36087
36089,"St. Lawrence County, New York",New York,St. Lawrence,36089
36091,"Saratoga County, New York",New York,Saratoga,36091
36093,"Schenectady County, New York",New York,Schenectady,36093
36095,"Schoharie County, New York",New York,Schoharie,36095
36097,"Schuyler County, New York",New York,Schuyler,36097
36099,"Seneca County, New York",New York,Seneca,36099
36101,"Steuben County, New York",New York,Steuben,36101
36103,"Suffolk County, New York",New York,Suffolk,36103
36105,"Sullivan County, New York",New York,Sullivan,36105
36107,"Tioga County, New York",New York,Tioga,36107
36109,"Tompkins County, New York",New York,Tompkins,36109
36111,"Ulster County, New York",New York,Ulster,36111
36113,"Warren County, New York",New York,Warren,36113
36115,"Washington County, New York",New York,Washington,36115
36117,"Wayne County, New York",New York,Wayne,36117
36119,"Westchester County, New York",New York,Westchester,36119
36121,"Wyoming County, New York",New York,Wyoming,36121
36123,"Yates County, New York",New York,Yates,36123
37001,"Alamance County, North Carolina",North Carolina,Alamance,37001
37003,"Alexander County, North Carolina",North Carolina,Alexander,37003
37005,"Alleghany County, North Carolina",North Carolina,Alleghany,37005
37007,"Anson County, North Carolina",North Carolina,Anson,37007
37009,"Ashe County, North Carolina",North Carolina,Ashe,37009
37011,"Avery County, North Carolina",North Carolina,Avery,37011
37013,"Beaufort County, North Carolina",North Carolina,Beaufort,37013
37015,"Bertie County, North Carolina",North Carolina,Bertie,37015
37017,"Bladen County, North Carolina",North Carolina,Bladen,37017
37019,"Brunswick County, North Carolina",North Carolina,Brunswick,37019
37021,"Buncombe County, North Carolina",North Carolina,Buncombe,37021
37023,"Burke County, North Carolina",North Carolina,Burke,37023
37025,"Cabarrus County, North Carolina",North Carolina,Cabarrus,37025
37027,"Caldwell County, North Carolina",North Carolina,Caldwell,37027
37029,"Camden County, North Carolina",North Carolina,Camden,37029
37031,"Carteret County, North Carolina",North Carolina,Carteret,37031
37033,"Caswell County, North Carolina",North Carolina,Caswell,37033
37035,"Catawba County, North Carolina",North Carolina,Catawba,37035
37037,"Chatham County, North Carolina",North Carolina,Chatham,37037
37039,"Cherokee County, North Carolina",North Carolina,Cherokee,37039
37041,"Chowan County, North Carolina",North Carolina,Chowan,37041
37043,"Clay County, North Carolina",North Carolina,Clay,37043
37045,"Cleveland County, North Carolina",North Carolina,Cleveland,37045
37047,"Columbus County, North Carolina",North Carolina,Columbus,37047
37049,"Craven County, North Carolina",North Carolina,Craven,37049
37051,"Cumberland County, North Carolina",North Carolina,Cumberland,37051
37053,"Currituck County, North Carolina",North Carolina,Currituck,37053
37055,"Dare County, North Carolina",North Carolina,Dare,37055
37057,"Davidson County, North Carolina",North Carolina,Davidson,37057
37059,"Davie County, North Carolina",North Carolina,Davie,37059
37061,"Duplin County, North Carolina",North Carolina,Duplin,37061
37063,"Durham County, North Carolina",North Carolina,Durham,37063
37065,"Edgecombe County, North Carolina",North Carolina,Edgecombe,37065
37067,"Forsyth County, North Carolina",North Carolina,Forsyth,37067
37069,"Franklin County, North Carolina",North Carolina,Franklin,37069
37071,"Gaston County, North Carolina",North Carolina,Gaston,37071
37073,"Gates County, North Carolina",North Carolina,Gates,37073
37075,"Graham County, North Carolina",North Carolina,Graham,37075
37077,"Granville County, North Carolina",North Carolina,Granville,37077
37079,"Greene County, North Carolina",North Carolina,Greene,37079
37081,"Guilford County, North Carolina",North Carolina,Guilford,37081
37083,"Halifax County, North Carolina",North Carolina,Halifax,37083
37085,"Harnett County, North Carolina",North Carolina,Harnett,37085
37087,"Haywood County, North Carolina",North Carolina,Haywood,37087
37089,"Henderson County, North Carolina",North Carolina,Henderson,37089
37091,"Hertford County, North Carolina",North Carolina,Hertford,37091
37093,"Hoke County, North Carolina",North Carolina,Hoke,37093
37095,"Hyde County, North Carolina",North Carolina,Hyde,37095
37097,"Iredell County, North Carolina",North Carolina,Iredell,37097
37099,"Jackson County, North Carolina",North Carolina,Jackson,37099
37101,"Johnston County, North Carolina",North Carolina,Johnston,37101
37103,"Jones County, North Carolina",North Carolina,Jones,37103
37105,"Lee County, North Carolina",North Carolina,Lee,37105
37107,"Lenoir County, North Carolina",North Carolina,Lenoir,37107
37109,"Lincoln County, North Carolina",North Carolina,Lincoln,37109
37111,"McDowell County, North Carolina",North Carolina,McDowell,37111
37113,"Macon County, North Carolina",North Carolina,Macon,37113
37115,"Madison County, North Carolina",North Carolina,Madison,37115
37117,"Martin County, North Carolina",North Carolina,Martin,37117
37119,"Mecklenburg County, North Carolina",North Carolina,Mecklenburg,37119
37121,"Mitchell County, North Carolina",North Carolina,Mitchell,37121
37123,"Montgomery County, North Carolina",North Carolina,Montgomery,37123
37125,"Moore County, North Carolina",North Carolina,Moore,37125
37127,"Nash County, North Carolina",North Carolina,Nash,37127
37129,"New Hanover County, North Carolina",North Carolina,New Hanover,37129
37131,"Northampton County, North Carolina",North Carolina,Northampton,37131
37133,"Onslow County, North Carolina",North Carolina,Onslow,37133
37135,"Orange County, North Carolina",North Carolina,Orange,37135
37137,"Pamlico County, North Carolina",North Carolina,Pamlico,37137
37139,"Pasquotank County, North Carolina",North Carolina,Pasquotank,37139
37141,"Pender County, North Carolina",North Carolina,Pender,37141
37143,"Perquimans County, North Carolina",North Carolina,Perquimans,37143
37145,"Person County, North Carolina",North Carolina,Person,37145
37147,"Pitt County, North Carolina",North Carolina,Pitt,37147
37149,"Polk County, North Carolina",North Carolina,Polk,37149
37151,"Randolph County, North Carolina",North Carolina,Randolph,37151
37153,"Richmond County, North Carolina",North Carolina,Richmond,37153
37155,"Robeson County, North Carolina",North Carolina,Robeson,37155
37157,"Rockingham County, North Carolina",North Carolina,Rockingham,37157
37159,"Rowan County, North Carolina",North Carolina,Rowan,37159
37161,"Rutherford County, North Carolina",North Carolina,Rutherford,37161
37163,"Sampson County, North Carolina",North Carolina,Sampson,37163
37165,"Scotland County, North Carolina",North Carolina,Scotland,37165
37167,"Stanly County, North Carolina",North Carolina,Stanly,37167
37169,"Stokes County, North Carolina",North Carolina,Stokes,37169
37171,"Surry County, North Carolina",North Carolina,Surry,37171
37173,"Swain County, North Carolina",North Carolina,Swain,37173
37175,"Transylvania County, North Carolina",North Carolina,Transylvania,37175
37177,"Tyrrell County, North Carolina",North Carolina,Tyrrell,37177
37179,"Union County, North Carolina",North Carolina,Union,37179
37181,"Vance County, North Carolina",North Carolina,Vance,37181
37183,"Wake County, North Carolina",North Carolina,Wake,37183
37185,"Warren County, North Carolina",North Carolina,Warren,37185
37187,"Washington County, North Carolina",North Carolina,Washington,37187
37189,"Watauga County, North Carolina",North Carolina,Watauga,37189
37191,"Wayne County, North Carolina",North Carolina,Wayne,37191
37193,"Wilkes County, North Carolina",North Carolina,Wilkes,37193
37195,"Wilson County, North Carolina",North Carolina,Wilson,37195
37197,"Yadkin County, North Carolina",North Carolina,Yadkin,37197
37199,"Yancey County, North Carolina",North Carolina,Yancey,37199
38001,"Adams County, North Dakota",North Dakota,Adams,38001
38003,"Barnes County, North Dakota",North Dakota,Barnes,38003
38005,"Benson County, North Dakota",North Dakota,Benson,38005
38007,"Billings County, North Dakota",North Dakota,Billings,38007
38009,"Bottineau County, North Dakota",North Dakota,Bottineau,38009
38011,"Bowman County, North Dakota",North Dakota,Bowman,38011
38013,"Burke County, North Dakota",North Dakota,Burke,38013
38015,"Burleigh County, North Dakota",North Dakota,Burleigh,38015
38017,"Cass County, North Dakota",North Dakota,Cass,38017
38019,"Cavalier County, North Dakota",North Dakota,Cavalier,38019
38021,"Dickey County, North Dakota",North Dakota,Dickey,38021
38023,"Divide County, North Dakota",North Dakota,Divide,38023
38025,"Dunn County, North Dakota",North Dakota,Dunn,38025
38027,"Eddy County, North Dakota",North Dakota,Eddy,38027
38029,"Emmons County, North Dakota",North Dakota,Emmons,38029
38031,"Foster County, North Dakota",North Dakota,Foster,38031
38033,"Golden Valley County, North Dakota",North Dakota,Golden Valley,38033
38035,"Grand Forks County, North Dakota",North Dakota,Grand Forks,38035
38037,"Grant County, North Dakota",North Dakota,Grant,38037
38039,"Griggs County, North Dakota",North Dakota,Griggs,38039
38041,"Hettinger County, North Dakota",North Dakota,Hettinger,38041
38043,"Kidder County, North Dakota",North Dakota,Kidder,38043
38045,"LaMoure County, North Dakota",North Dakota,LaMoure,38045
38047,"Logan County, North Dakota",North Dakota,Logan,38047
38049,"McHenry County, North Dakota",North Dakota,McHenry,38049
38051,"McIntosh County, North Dakota",North Dakota,McIntosh,38051
38053,"McKenzie County, North Dakota",North Dakota,McKenzie,38053
38055,"McLean County, North Dakota",North Dakota,McLean,38055
38057,"Mercer County, North Dakota",North Dakota,Mercer,38057
38059,"Morton County, North Dakota",North Dakota,Morton,38059
38061,"Mountrail County, North Dakota",North Dakota,Mountrail,38061
38063,"Nelson County, North Dakota",North Dakota,Nelson,38063
38065,"Oliver County, North Dakota",North Dakota,Oliver,38065
38067,"Pembina County, North Dakota",North Dakota,Pembina,38067
38069,"Pierce County, North Dakota",North Dakota,Pierce,38069
38071,"Ramsey County, North Dakota",North Dakota,Ramsey,38071
38073,"Ransom County, North Dakota",North Dakota,Ransom,38073
38075,"Renville County, North Dakota",North Dakota,Renville,38075
38077,"Richland County, North Dakota",North Dakota,Richland,38077
38079,"Rolette County, North Dakota",North Dakota,Rolette,38079
38081,"Sargent County, North Dakota",North Dakota,Sargent,38081
38083,"Sheridan County, North Dakota",North Dakota,Sheridan,38083
38085,"Sioux County, North Dakota",North Dakota,Sioux,38085
38087,"Slope County, North Dakota",North Dakota,Slope,38087
38089,"Stark County, North Dakota",North Dakota,Stark,38089
38091,"Steele County, North Dakota",North Dakota,Steele,38091
38093,"Stutsman County, North Dakota",North Dakota,Stutsman,38093
38095,"Towner County, North Dakota",North Dakota,Towner,38095
38097,"Traill County, North Dakota",North Dakota,Traill,38097
38099,"Walsh County, North Dakota",North Dakota,Walsh,38099
38101,"Ward County, North Dakota",North Dakota,Ward,38101
38103,"Wells County, North Dakota",North Dakota,Wells,38103
38105,"Williams County, North Dakota",North Dakota,Williams,38105
39001,"Adams County, Ohio",Ohio,Adams,39001
39003,"Allen County, Ohio",Ohio,Allen,39003
39005,"Ashland County, Ohio",Ohio,Ashland,39005
39007,"Ashtabula County, Ohio",Ohio,Ashtabula,39007
39009,"Athens County, Ohio",Ohio,Athens,39009
39011,"Auglaize County, Ohio",Ohio,Auglaize,39011
39013,"Belmont County, Ohio",Ohio,Belmont,39013
39015,"Brown County, Ohio",Ohio,Brown,39015
39017,"Butler County, Ohio",Ohio,Butler,39017
39019,"Carroll County, Ohio",Ohio,Carroll,39019
39021,"Champaign County, Ohio",Ohio,Champaign,39021
39023,"Clark County, Ohio",Ohio,Clark,39023
39025,"Clermont County, Ohio",Ohio,Clermont,39025
39027,"Clinton County, Ohio",Ohio,Clinton,39027
39029,"Columbiana County, Ohio",Ohio,Columbiana,39029
39031,"Coshocton County, Ohio",Ohio,Coshocton,39031
39033,"Crawford County, Ohio",Ohio,Crawford,39033
39035,"Cuyahoga County, Ohio",Ohio,Cuyahoga,39035
39037,"Darke County, Ohio",Ohio,Darke,39037
39039,"Defiance County, Ohio",Ohio,Defiance,39039
39041,"Delaware County, Ohio",Ohio,Delaware,39041
39043,"Erie County, Ohio",Ohio,Erie,39043
39045,"Fairfield County, Ohio",Ohio,Fairfield,39045
39047,"Fayette County, Ohio",Ohio,Fayette,39047
39049,"Franklin County, Ohio",Ohio,Franklin,39049
39051,"Fulton County, Ohio",Ohio,Fulton,39051
39053,"Gallia County, Ohio",Ohio,Gallia,39053
39055,"Geauga County, Ohio",Ohio,Geauga,39055
39057,"Greene County, Ohio",Ohio,Greene,39057
39059,"Guernsey County, Ohio",Ohio,Guernsey,39059
39061,"Hamilton County, Ohio",Ohio,Hamilton,39061
39063,"Hancock County, Ohio",Ohio,Hancock,39063
39065,"Hardin County, Ohio",Ohio,Hardin,39065
39067,"Harrison County, Ohio",Ohio,Harrison,39067
39069,"Henry County, Ohio",Ohio,Henry,39069
39071,"Highland County, Ohio",Ohio,Highland,39071
39073,"Hocking County, Ohio",Ohio,Hocking,39073
39075,"Holmes County, Ohio",Ohio,Holmes,39075
39077,"Huron County, Ohio",Ohio,Huron,39077
39079,"Jackson County, Ohio",Ohio,Jackson,39079
39081,"Jefferson County, Ohio",Ohio,Jefferson,39081
39083,"Knox County, Ohio",Ohio,Knox,39083
39085,"Lake County, Ohio",Ohio,Lake,39085
39087,"Lawrence County, Ohio",Ohio,Lawrence,39087
39089,"Licking County, Ohio",Ohio,Licking,39089
39091,"Logan County, Ohio",Ohio,Logan,39091
39093,"Lorain County, Ohio",Ohio,Lorain,39093
39095,"Lucas County, Ohio",Ohio,Lucas,39095
39097,"Madison County, Ohio",Ohio,Madison,39097
39099,"Mahoning County, Ohio",Ohio,Mahoning,39099
39101,"Marion County, Ohio",Ohio,Marion,39101
39103,"Medina County, Ohio",Ohio,Medina,39103
39105,"Meigs County, Ohio",Ohio,Meigs,39105
39107,"Mercer County, Ohio",Ohio,Mercer,39107
39109,"Miami County, Ohio",Ohio,Miami,39109
39111,"Monroe County, Ohio",Ohio,Monroe,39111
39113,"Montgomery County, Ohio",Ohio,Montgomery,39113
39115,"Morgan County, Ohio",Ohio,Morgan,39115
39117,"Morrow County, Ohio",Ohio,Morrow,39117
39119,"Muskingum County, Ohio",Ohio,Muskingum,39119
39121,"Noble County, Ohio",Ohio,Noble,39121
39123,"Ottawa County, Ohio",Ohio,Ottawa,39123
39125,"Paulding County, Ohio",Ohio,Paulding,39125
39127,"Perry County, Ohio",Ohio,Perry,39127
39129,"Pickaway County, Ohio",Ohio,Pickaway,39129
39131,"Pike County, Ohio",Ohio,Pike,39131
39133,"Portage County, Ohio",Ohio,Portage,39133
39135,"Preble County, Ohio",Ohio,Preble,39135
39137,"Putnam County, Ohio",Ohio,Putnam,39137
39139,"Richland County, Ohio",Ohio,Richland,39139
39141,"Ross County, Ohio",Ohio,Ross,39141
39143,"Sandusky County, Ohio",Ohio,Sandusky,39143
39145,"Scioto County, Ohio",Ohio,Scioto,39145
39147,"Seneca County, Ohio",Ohio,Seneca,39147
39149,"Shelby County, Ohio",Ohio,Shelby,39149
39151,"Stark County, Ohio",Ohio,Stark,39151
39153,"Summit County, Ohio",Ohio,Summit,39153
39155,"Trumbull County, Ohio",Ohio,Trumbull,39155
39157,"Tuscarawas County, Ohio",Ohio,Tuscarawas,39157
